visibleEnergy,visiblePx,visiblePy,visiblePz,visiblePt,invMass,recoilMass,totalEnergy,mu1_E,mu1_px,mu1_py,mu1_pz,mu1_pt,mu1_charge,mu2_E,mu2_px,mu2_py,mu2_pz,mu2_pt,mu2_charge,dimuon_px,dimuon_py,dimuon_pz,dimuon_pt,missingEnergy,missingPx,missingPy,missingPz,met,source_file,process_id,event_weight,process_type,process_group
250.57016,7.330363,3.0651927,14.611202,7.945415,97.55408,132.97018,108.67146,75.37079,-24.54754,12.307161,-70.19043,27.459934,-1.0,33.30067,-4.2578197,-6.4047847,32.400204,7.6909227,1.0,-28.80536,5.9023767,-37.790226,29.403858,-0.5701599,-7.330363,-3.0651927,-14.611202,7.945415,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
265.03745,0.5581856,-1.0218582,-15.384983,1.1643734,70.52851,138.48892,96.59018,62.660694,-33.982746,-52.238216,6.5340037,62.319004,-1.0,33.929485,23.266085,-10.989509,-22.116034,25.730915,1.0,-10.716661,-63.227726,-15.582029,64.12949,-15.037445,-0.5581856,1.0218582,15.384983,1.1643734,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
253.20581,2.871872,-1.877356,3.7678185,3.4310515,90.79113,127.170616,109.14133,83.599495,-77.57487,13.507554,-28.081148,78.74207,-1.0,25.541832,23.903015,-8.993384,0.372755,25.538895,1.0,-53.671852,4.5141697,-27.708393,53.861355,-3.2058105,-2.871872,1.877356,-3.7678185,3.4310515,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
251.37114,1.0328951,-5.4455204,4.510564,5.5426135,84.21157,127.31929,106.76277,79.48835,-38.074764,62.507298,-31.008646,73.190506,1.0,27.274426,-10.102233,-23.498674,9.467858,25.57817,-1.0,-48.177,39.00862,-21.540787,61.989483,-1.3711395,-1.0328951,5.4455204,-4.510564,5.5426135,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
230.5528,6.0861416,-14.735259,0.3808937,15.9426775,89.6135,125.47687,109.572266,53.559666,2.8829324,-49.905403,-19.229294,49.988605,1.0,56.012604,30.802841,4.1689405,46.596195,31.08368,-1.0,33.685772,-45.73646,27.366901,56.802773,19.447205,-6.0861416,14.735259,-0.3808937,15.9426775,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
246.68054,-4.99275,6.0393753,-0.9315319,7.835918,83.88328,145.39546,96.79312,54.737804,-31.508165,44.75477,-0.67978126,54.73348,-1.0,42.05532,-9.432594,-33.455357,23.67286,34.75967,1.0,-40.940758,11.299412,22.993078,42.47143,3.319458,4.99275,-6.0393753,0.9315319,7.835918,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
210.28258,30.341679,-25.199818,3.187336,39.441708,117.56813,125.625435,121.081024,57.49678,56.533596,-8.97618,5.4082603,57.24176,-1.0,63.584248,-54.951042,-2.6472945,-31.879778,55.014774,1.0,1.5825539,-11.623474,-26.471518,11.730713,39.717422,-30.341679,25.199818,-3.187336,39.441708,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
224.9149,-19.652143,-3.5841026,-6.368517,19.9763,81.08069,125.49671,106.64931,73.60573,-57.45089,22.25304,-40.273933,61.610085,1.0,33.04358,12.659136,-27.945686,-12.274038,30.67923,-1.0,-44.791756,-5.692646,-52.547974,45.15205,25.085098,19.652143,3.5841026,6.368517,19.9763,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
286.4909,-0.05324173,-1.1405563,29.313637,1.1417984,81.98954,134.19618,102.42734,74.011345,63.417446,-34.041153,17.236458,71.9762,-1.0,28.41599,-14.325338,-2.111444,-24.44962,14.480107,1.0,49.09211,-36.152596,-7.2131615,60.967575,-36.490906,0.05324173,1.1405563,-29.313637,1.1417984,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
252.78073,4.062063,1.2875137,1.8582897,4.261226,91.90656,127.660255,109.29935,39.315914,-30.366392,11.634549,22.096365,32.518925,-1.0,69.98344,-6.1200514,-12.0904665,-68.65884,13.551177,1.0,-36.486443,-0.45591736,-46.56247,36.489292,-2.7807312,-4.062063,-1.2875137,-1.8582897,4.261226,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
252.2648,-1.8438416,-5.303135,-7.5042286,5.614534,89.62532,127.9547,108.32059,51.472786,20.240923,42.848515,-20.09344,47.388714,-1.0,56.8478,-26.154362,-31.560293,-39.389824,40.989056,1.0,-5.913439,11.288221,-59.48326,12.74334,-2.264801,1.8438416,5.303135,7.5042286,5.614534,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
249.72581,1.2415619,2.0634727,0.85554695,2.4081933,92.019516,126.200226,110.082184,74.58119,54.52697,47.615166,-17.942928,72.39057,-1.0,35.500996,-25.554592,-12.12967,-21.450953,28.287207,1.0,28.972378,35.485497,-39.393883,45.810688,0.27418518,-1.2415619,-2.0634727,-0.85554695,2.4081933,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
288.08057,5.236162,0.7291994,6.585018,5.2866936,86.713524,157.69519,90.30292,43.51903,18.331541,-33.272884,-21.231218,37.988552,1.0,46.78389,-28.018019,14.257937,34.647118,31.43721,-1.0,-9.686478,-19.014946,13.415899,21.34001,-38.080566,-5.236162,-0.7291994,-6.585018,5.2866936,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
254.36716,-1.1420288,-2.820322,2.9403076,3.0427697,88.91499,129.14421,107.4553,45.028687,-25.748932,-23.781845,28.266375,35.05116,-1.0,62.426613,12.15947,-29.14929,-53.84735,31.58376,1.0,-13.589462,-52.931137,-25.580976,54.64777,-4.367157,1.1420288,2.820322,-2.9403076,3.0427697,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
266.2881,5.0069275,9.945632,11.712982,11.134851,90.89212,125.784996,109.87903,83.65107,81.643616,10.738407,-14.713821,82.34679,-1.0,26.227957,-24.278107,-6.2860985,-7.678093,25.078707,1.0,57.36551,4.4523087,-22.391914,57.538025,-16.288086,-5.0069275,-9.945632,-11.712982,11.134851,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
236.32254,-0.4748311,2.4573631,-5.743755,2.502818,88.22603,127.18571,108.215256,76.76629,18.509409,-40.498066,-62.53287,44.527424,1.0,31.448967,3.7957988,30.85176,4.7735753,31.084389,-1.0,22.305208,-9.646305,-57.759296,24.301718,13.67746,0.4748311,-2.4573631,5.743755,2.502818,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
226.05495,-26.183569,-23.743128,6.027668,35.345657,84.65907,140.73148,99.723625,59.220364,-0.3029266,-33.176437,49.053772,33.177822,-1.0,40.50326,-16.237867,-14.583567,-34.119705,21.825415,1.0,-16.540794,-47.760002,14.934067,50.543205,23.945053,26.183569,23.743128,-6.027668,35.345657,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
250.07382,1.2543015,-0.5168686,-3.2010632,1.3566228,88.8403,125.74105,109.163574,82.9213,63.998592,-49.963146,-16.846247,81.19197,-1.0,26.242271,-7.515989,21.298573,13.361376,22.585821,1.0,56.482605,-28.664574,-3.484871,63.339897,-0.07382202,-1.2543015,0.5168686,3.2010632,1.3566228,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
248.69476,7.0457306,0.6138954,-24.212372,7.0724244,90.38061,131.5606,106.72093,78.27665,36.714127,-24.101437,64.79519,43.91818,1.0,28.444279,-18.485321,18.396334,-11.354897,26.079344,-1.0,18.228806,-5.705103,53.440292,19.100721,1.3052368,-7.0457306,-0.6138954,24.212372,7.0724244,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
242.85265,-6.1899424,1.7131004,-1.4437714,6.422624,91.108246,123.91146,110.893326,49.43649,-19.985487,-35.076977,28.533161,40.370956,1.0,61.456837,-2.073912,-15.466096,-59.442665,15.6045265,-1.0,-22.059399,-50.54307,-30.909504,55.14725,7.147354,6.1899424,-1.7131004,1.4437714,6.422624,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
256.38754,-3.133255,2.441492,23.581968,3.9721744,71.59585,135.95544,98.284164,62.821526,-30.384554,-54.698727,5.600079,62.571335,1.0,35.462643,-24.400553,21.178125,14.6180725,32.30944,-1.0,-54.785107,-33.5206,20.218151,64.22646,-6.3875427,3.133255,-2.441492,-23.581968,3.9721744,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
253.38138,-4.021179,2.3264427,5.7722263,4.6456666,90.65836,132.96585,106.07805,61.688683,12.123257,-50.233738,33.690952,51.67593,1.0,44.389362,-30.626839,29.075548,13.675295,42.230213,-1.0,-18.503582,-21.15819,47.36625,28.107855,-3.3813782,4.021179,-2.3264427,-5.7722263,4.6456666,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
241.62967,5.3605347,7.7705765,0.54164124,9.44019,93.12537,128.93478,109.096306,56.316322,-17.369284,-45.98892,-27.474424,49.159664,1.0,52.779984,7.455496,43.830826,-28.442747,44.460384,-1.0,-9.913788,-2.1580925,-55.91717,10.145963,8.370331,-5.3605347,-7.7705765,-0.54164124,9.44019,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
239.70476,3.925888,3.0074768,-14.790716,4.9454536,92.65888,132.5757,107.01871,66.195984,35.818443,55.314217,6.2669106,65.89858,-1.0,40.82272,-11.096677,-17.588846,-35.128044,20.796724,1.0,24.721767,37.725372,-28.861134,45.103985,10.295242,-3.925888,-3.0074768,14.790716,4.9454536,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
254.85037,7.197048,-15.069402,-51.601326,16.699831,89.166855,124.60039,109.850945,78.19015,21.89751,10.5543375,74.3155,24.308332,-1.0,31.660795,18.052055,-9.740638,-24.117172,20.512356,1.0,39.949566,0.8136997,50.198326,39.95785,-4.8503723,-7.197048,15.069402,51.601326,16.699831,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
230.12405,-17.694843,-5.0591145,5.329788,18.403862,90.78634,128.81259,108.29895,69.08117,-44.336464,-18.76972,49.539604,48.145866,1.0,39.21778,6.298165,37.750275,-8.559973,38.272053,-1.0,-38.0383,18.980555,40.97963,42.510864,19.875946,17.694843,5.0591145,-5.329788,18.403862,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
233.75636,-9.565344,-12.892708,-1.2439957,16.053589,96.73891,128.93672,110.46748,72.004776,-29.224552,-58.386913,30.357368,65.292465,1.0,38.462704,1.261083,13.329113,-36.05708,13.388637,-1.0,-27.963469,-45.0578,-5.699711,53.02981,16.243637,9.565344,12.892708,1.2439957,16.053589,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
264.59457,-2.6355171,5.078808,8.916555,5.7219086,87.27083,131.89056,105.442154,59.735172,-36.844803,35.41451,-30.928186,51.105057,1.0,45.70698,24.986319,-27.596676,-26.51838,37.227577,-1.0,-11.858484,7.817833,-57.446564,14.203597,-14.594574,2.6355171,-5.078808,-8.916555,5.7219086,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
250.22827,-1.9453735,-0.94143677,-5.4038763,2.161199,88.77832,131.20486,106.33374,71.84931,-59.255363,40.567013,-2.3306077,71.811424,1.0,34.484432,10.702177,-21.8384,-24.448166,24.319792,-1.0,-48.553185,18.728613,-26.778774,52.040104,-0.22827148,1.9453735,0.94143677,5.4038763,2.161199,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
227.02222,-6.573468,3.2157135,7.535042,7.317875,91.26056,141.59377,101.55939,45.026245,-33.532593,13.569976,-26.809937,36.174286,1.0,56.533142,-2.2026112,-29.237923,48.335052,29.32077,-1.0,-35.735203,-15.667947,21.525116,39.01909,22.977783,6.573468,-3.2157135,-7.535042,7.317875,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
174.42651,-64.0575,15.3585,5.376919,65.87296,92.189415,128.23691,109.10837,69.4782,-67.13119,-17.886856,-0.8208656,69.473274,1.0,39.630165,14.713908,27.280788,24.694096,30.995815,-1.0,-52.41728,9.393932,23.87323,53.252388,75.57349,64.0575,-15.3585,-5.376919,65.87296,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
279.61267,1.978138,2.2279549,-38.916378,2.979398,96.62267,138.84341,105.1169,46.180767,-25.124718,38.428177,-4.9675055,45.9127,1.0,58.936127,17.53938,-33.317833,45.34036,37.652462,-1.0,-7.5853386,5.110344,40.372852,9.1462,-29.61267,-1.978138,-2.2279549,38.916378,2.979398,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
250.8374,3.2540207,1.6507015,1.9896431,3.6487622,91.1827,127.744896,108.99105,64.11377,50.316387,-14.928259,36.82353,52.484203,-1.0,44.87728,-40.394962,-2.632867,19.371996,40.480675,1.0,9.921425,-17.561127,56.195526,20.169973,-0.83740234,-3.2540207,-1.6507015,-1.9896431,3.6487622,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
251.88234,-0.38764668,-3.604737,-1.5464516,3.6255205,91.830055,124.20905,111.00974,57.426464,17.791073,-49.716278,-22.573366,52.8037,1.0,53.58328,-5.5977983,-3.2389915,53.19145,6.4673343,-1.0,12.1932745,-52.95527,30.618082,54.340927,-1.8823395,0.38764668,3.604737,1.5464516,3.6255205,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
249.41739,2.7148647,0.65340614,0.17201805,2.792388,89.2658,125.38576,109.49359,79.21572,-27.999794,73.309586,-10.809046,78.47473,1.0,30.27787,18.651342,-11.419039,20.939707,21.869316,-1.0,-9.348452,61.89055,10.130661,62.592598,0.5826111,-2.7148647,-0.65340614,-0.17201805,2.792388,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
258.98984,-3.3642845,-1.7033646,-1.1344621,3.7709231,89.649506,126.59907,109.01942,82.598175,70.40574,39.30695,-17.900915,80.63501,1.0,26.421242,-26.226353,1.5407493,2.8063033,26.271572,-1.0,44.179386,40.8477,-15.094612,60.169365,-8.989838,3.3642845,1.7033646,1.1344621,3.7709231,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
130.71451,-38.231148,43.42375,-8.397762,57.85536,92.67243,127.339355,109.745735,75.93132,-46.128487,59.79443,7.895759,75.51961,-1.0,33.814415,15.274188,-13.530227,-26.9636,20.405094,1.0,-30.854298,46.264202,-19.06784,55.60903,119.28549,38.231148,-43.42375,8.397762,57.85536,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
243.80981,2.5882626,0.5755151,-2.0092716,2.6514752,60.474346,177.46567,69.32617,36.427094,19.040512,30.384886,-6.414021,35.857807,1.0,32.899075,-25.156618,-0.5003707,21.195099,25.161594,-1.0,-6.116106,29.884516,14.781078,30.50395,6.1901855,-2.5882626,-0.5755151,2.0092716,2.6514752,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
244.41925,0.6209097,2.8913236,5.287819,2.957242,91.51169,138.98457,103.11536,30.698498,18.38456,5.3496304,-23.995333,19.147078,1.0,72.41686,-15.819726,3.748351,70.568245,16.257732,-1.0,2.5648336,9.097981,46.572914,9.4526,5.5807495,-0.6209097,-2.8913236,-5.287819,2.957242,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
145.7127,-61.203568,0.4720497,37.129078,61.205387,92.740776,125.54961,110.6763,52.30856,-17.64723,49.102222,-3.7041943,52.17713,-1.0,58.367737,-30.234308,-33.47341,37.043198,45.10635,1.0,-47.88154,15.628811,33.339005,50.36766,104.28729,61.203568,-0.4720497,-37.129078,61.205387,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
251.82953,2.3820992,-0.12181091,-0.26824188,2.3852115,90.773,123.42638,111.01134,52.780506,42.703938,-25.752523,-17.290226,49.86801,-1.0,58.230827,13.151028,30.201311,48.01822,32.94038,1.0,55.854965,4.4487877,30.727993,56.031857,-1.8295288,-2.3820992,0.12181091,0.26824188,2.3852115,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
212.1529,-7.0486217,0.16222763,9.706085,7.0504885,90.950485,130.8196,107.31645,59.13404,-48.696827,-28.765533,-17.262285,56.55826,-1.0,48.18241,2.371365,12.895159,46.36405,13.111388,1.0,-46.325462,-15.870375,29.101767,48.968533,37.847107,7.0486217,-0.16222763,-9.706085,7.0504885,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
244.00076,1.54496,-10.14761,9.23217,10.264545,91.502625,134.33627,105.652985,65.88072,-23.501696,-41.635696,45.325462,47.810677,-1.0,39.772266,34.876266,19.087559,1.0644557,39.757877,1.0,11.374571,-22.548138,46.38992,25.25469,5.999237,-1.54496,10.14761,-9.23217,10.264545,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
243.36937,11.386728,3.1972752,-17.098259,11.827093,91.08551,125.935394,109.87369,66.19031,-54.769135,28.601326,-23.737143,61.78749,1.0,43.683384,-6.0253735,-28.375704,32.661003,29.008373,-1.0,-60.79451,0.22562218,8.923861,60.79493,6.6306305,-11.386728,-3.1972752,17.098259,11.827093,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
253.687,0.54501534,-0.62197065,0.106082916,0.82697594,90.71866,124.75525,110.332,76.09784,24.945364,-52.39992,-49.222424,58.03467,-1.0,34.234165,11.2139435,4.0005765,32.09688,11.90618,1.0,36.15931,-48.399345,-17.125542,60.415165,-3.6869965,-0.54501534,0.62197065,-0.106082916,0.82697594,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
257.15784,-1.3537941,-2.5940914,-7.837277,2.9261012,89.493645,145.71034,98.555214,67.43035,51.24885,31.1339,-30.839523,59.964695,1.0,31.124863,-18.02377,-24.297575,7.3155627,30.252743,-1.0,33.225082,6.8363247,-23.52396,33.92111,-7.157837,1.3537941,2.5940914,7.837277,2.9261012,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
277.47168,43.55633,11.691277,60.453785,45.098114,91.71983,124.42497,110.86191,59.367466,49.632465,-21.042484,-24.865986,53.908882,-1.0,51.494442,9.708163,37.765743,33.63282,38.993587,1.0,59.34063,16.723259,8.766834,61.65207,-27.47168,-43.55633,-11.691277,-60.453785,45.098114,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
247.47926,1.6728964,0.42387676,5.2694798,1.7257618,57.78276,133.57353,95.99391,83.94569,20.357521,-35.1562,-73.46074,40.624958,1.0,12.048229,-8.836812,-2.6153116,7.760126,9.215698,-1.0,11.520709,-37.77151,-65.700615,39.489414,2.5207367,-1.6728964,-0.42387676,-5.2694798,1.7257618,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
229.26791,7.3240776,2.0912466,10.33235,7.616786,92.71597,130.55896,108.10121,70.71877,63.58708,-9.971825,29.29811,64.36423,1.0,37.382442,-32.38927,8.37986,16.677795,33.455746,-1.0,31.197807,-1.5919647,45.975906,31.238398,20.732086,-7.3240776,-2.0912466,-10.33235,7.616786,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
229.01228,-9.380493,3.611332,14.246952,10.051635,114.14647,125.80779,119.403625,58.712616,11.711746,-53.139236,-22.050312,54.41455,1.0,60.691013,4.710716,36.577602,48.200375,36.879696,-1.0,16.422462,-16.561634,26.150063,23.323486,20.987717,9.380493,-3.611332,-14.246952,10.051635,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
206.99908,11.555824,25.574001,-37.20979,28.063618,92.73374,124.88283,111.00765,70.01936,50.284874,-33.93402,-34.965885,60.663715,-1.0,40.98829,-3.2373881,40.72741,-3.2902946,40.855877,1.0,47.047485,6.7933884,-38.25618,47.53542,43.000916,-11.555824,-25.574001,37.20979,28.063618,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
252.59027,5.151126,-1.2243347,11.582657,5.2946286,81.906456,129.62025,104.814514,29.213816,15.993386,-13.600817,-20.314165,20.994537,-1.0,75.6007,12.701103,-10.932201,73.7199,16.758015,1.0,28.694489,-24.533018,53.40574,37.752388,-2.590271,-5.151126,1.2243347,-11.582657,5.2946286,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
260.86218,1.0147469,0.39277077,-1.6282616,1.0881085,80.45091,152.75238,91.27812,64.30579,21.973082,-26.587439,-54.272606,34.492146,1.0,26.972326,1.5029061,19.222322,18.861038,19.280985,-1.0,23.475988,-7.365116,-35.411568,24.604206,-10.862183,-1.0147469,-0.39277077,1.6282616,1.0881085,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
239.67163,1.8194923,-4.168659,0.6940613,4.548436,92.520424,126.657715,110.035706,69.13371,8.878637,-68.26588,-6.3559775,68.840836,1.0,40.90199,-18.909111,15.774086,32.65862,24.624708,-1.0,-10.030474,-52.49179,26.30264,53.441544,10.328369,-1.8194923,4.168659,-0.6940613,4.548436,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
179.37961,44.092766,9.094535,-27.822569,45.020912,105.66381,124.916954,116.121185,57.713936,51.249302,13.643165,22.765333,53.034206,-1.0,58.407253,-14.558023,-17.847334,-53.67432,23.03179,1.0,36.691277,-4.2041693,-30.908987,36.93135,70.62039,-44.092766,-9.094535,27.822569,45.020912,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
171.34904,-31.43425,-15.663822,-18.52668,35.120754,84.6767,137.5857,101.480644,61.919525,-31.61527,-49.771107,18.903118,58.96345,1.0,39.56112,-7.6216493,13.88671,-36.25108,15.840778,-1.0,-39.23692,-35.884396,-17.347961,53.17166,78.650955,31.43425,15.663822,18.52668,35.120754,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
250.05283,3.141985,0.71517754,-0.35282898,3.2223513,79.10092,160.36311,86.08125,40.47036,33.184357,4.821998,-22.658014,33.532867,1.0,45.610897,-20.93371,25.617275,31.398687,33.0827,-1.0,12.250647,30.439274,8.740673,32.812004,-0.052825928,-3.141985,-0.71517754,0.35282898,3.2223513,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
236.65877,-2.631526,-1.2915554,14.164589,2.9313896,78.60872,146.32501,94.536644,64.834785,59.749798,6.3898373,-24.344814,60.0905,-1.0,29.70186,-9.365146,-20.373701,19.47808,22.423061,1.0,50.38465,-13.983864,-4.8667336,52.289207,13.341232,2.631526,1.2915554,-14.164589,2.9313896,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
255.38031,0.52142334,-1.2163887,-0.9401665,1.3234364,92.013725,131.43233,107.38414,71.88362,-42.20459,36.75648,45.11073,55.966652,-1.0,35.50052,-5.1737657,-30.66101,-17.129223,31.09446,1.0,-47.378357,6.0954704,27.981506,47.768856,-5.38031,-0.52142334,1.2163887,0.9401665,1.3234364,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
235.48721,0.83472705,-8.049118,-10.770454,8.092284,87.73384,139.3229,101.57271,61.829178,-2.3664753,-59.18276,17.738012,59.230053,1.0,39.743526,32.56704,18.035412,-13.915765,37.22752,-1.0,30.200563,-41.147346,3.8222475,51.040947,14.512787,-0.83472705,8.049118,10.770454,8.092284,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
289.22125,0.9441826,4.0763817,-23.519773,4.1843004,88.40056,133.43694,105.018486,64.698746,22.72993,45.095016,-40.443863,50.499607,-1.0,40.31974,-0.668557,-38.672924,-11.385437,38.678703,1.0,22.061375,6.4220924,-51.8293,22.977108,-39.221252,-0.9441826,-4.0763817,23.519773,4.1843004,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
207.72821,11.293911,10.753431,-11.037417,15.594509,91.98034,127.701225,109.30556,79.20207,35.53104,59.08968,-38.973225,68.949585,1.0,30.103489,-8.362545,-28.67592,-3.737418,29.870396,-1.0,27.168495,30.41376,-42.710644,40.781418,42.27179,-11.293911,-10.753431,11.037417,15.594509,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
200.68608,25.729353,-2.1168098,-11.074867,25.816284,89.14703,132.9181,105.55994,63.87584,20.064564,47.58962,37.586613,51.646477,-1.0,41.6841,-23.594072,-30.341585,16.13261,38.43556,1.0,-3.5295086,17.248034,53.719223,17.605455,49.31392,-25.729353,2.1168098,11.074867,25.816284,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
140.00699,-1.6193047,-38.351307,35.982216,38.38548,96.357925,125.36228,112.1383,79.01204,37.687134,-38.923847,57.510906,54.179203,1.0,33.12626,-29.892864,2.2574513,-14.094633,29.977982,-1.0,7.7942696,-36.666397,43.416275,37.48567,109.99301,1.6193047,38.351307,-35.982216,38.38548,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
237.25357,0.91643715,13.940613,-13.114,13.970703,91.21195,124.28225,110.747086,65.03321,33.10813,55.86601,-3.4854646,64.93966,1.0,45.713875,16.597372,-29.143227,31.06359,33.538044,-1.0,49.705505,26.722782,27.578125,56.433537,12.746429,-0.91643715,-13.940613,13.114,13.970703,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
249.14857,-0.070040464,0.3591287,-0.47328568,0.36589494,91.592285,125.14187,110.45732,82.76626,-18.018814,-46.832256,-65.82024,50.179058,-1.0,27.691061,-3.5554187,3.7637384,27.202518,5.1775217,1.0,-21.574232,-43.06852,-38.617718,48.169956,0.8514252,0.070040464,-0.3591287,0.47328568,0.36589494,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
254.24345,1.6440468,1.8405685,-5.6045227,2.4679105,90.33977,141.07692,101.51715,62.91199,39.67843,-18.391903,45.224636,43.733738,-1.0,38.605164,-0.55135,30.52364,-23.629454,30.528618,1.0,39.12708,12.131737,21.595182,40.96471,-4.243454,-1.6440468,-1.8405685,5.6045227,2.4679105,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
256.20642,-2.0536385,-0.28832626,-1.5089202,2.07378,79.09859,139.683,98.49049,55.389538,-36.38856,41.447376,5.096768,55.15444,-1.0,43.100956,20.70159,4.907614,-37.483875,21.275349,1.0,-15.686972,46.354992,-32.387108,48.93737,-6.206421,2.0536385,0.28832626,1.5089202,2.07378,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
307.4547,4.596628,-5.26803,-51.531662,6.991504,90.54201,127.6287,108.817535,73.988884,-3.2252645,-31.128788,-67.04431,31.295427,-1.0,34.828655,8.570078,-16.007315,29.721098,18.157103,1.0,5.3448133,-47.1361,-37.32321,47.43816,-57.454712,-4.596628,5.26803,51.531662,6.991504,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
216.83981,-27.189215,23.819283,10.477089,36.147083,92.4209,124.588745,111.038536,66.76334,-43.953506,41.93038,27.699545,60.745926,1.0,44.275192,40.906307,0.33395863,16.936468,40.90767,-1.0,-3.0471992,42.26434,44.636013,42.374046,33.160187,27.189215,-23.819283,-10.477089,36.147083,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
236.0831,-2.9611187,2.2994137,1.378212,3.7490702,91.605705,126.425026,109.816635,76.92507,-29.759338,-29.410898,64.55103,41.8404,-1.0,32.891563,31.19288,3.4926517,-9.831043,31.387806,1.0,1.4335423,-25.918247,54.71999,25.957863,13.916901,2.9611187,-2.2994137,-1.378212,3.7490702,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
244.7312,0.13707733,0.900826,-4.1099596,0.9111957,101.15768,129.34306,112.00649,71.99604,-69.97216,-5.413503,-16.062677,70.18126,-1.0,40.010452,36.032967,-9.488767,-14.574426,37.26139,1.0,-33.939194,-14.902269,-30.637104,37.066784,5.268799,-0.13707733,-0.900826,4.1099596,0.9111957,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
252.08525,-0.4483957,1.3207741,-0.55797577,1.3948128,89.297386,124.54857,109.923355,60.526333,-0.35613343,-52.06159,30.868917,52.062805,-1.0,49.397022,40.33689,2.0139186,-28.441763,40.387135,1.0,39.98076,-50.04767,2.4271545,64.05646,-2.0852509,0.4483957,-1.3207741,0.55797577,1.3948128,402003,402003,0.00424266375,e2e2h,Inclusive Higgs
